type_bin	size_bin	wpi_country_from	wpi_country_to	GroupCount	mean_sog	mean_voyage_time	total_co2_million_tonnes	domestic_fl	trade_type	sids_fl	ldc_fl	year
1	2	'Somalia'	'Kenya'	1	9.636807787	24.79166667	0.00056989	0	3	1	1	2012
1	2	'United Arab Emirates'	'United Republic of Tanzania'	1	12.53469662	9.125	0.000569589	0	2	0	0	2012
1	2	'Jordan'	'India'	1	13.24892622	8.666666667	0.000569567	0	3	0	0	2012
7	7	'France'	'Sweden'	1	11.77925532	4	0.000569464	0	4	0	1	2012
4	3	'Angola'	'Gabon'	2	13.86511142	2.916666667	0.000569349	0	4	0	0	2012
1	4	'Panama'	'Senegal'	7	7.011085901	2.053571429	0.000569264	0	3	0	0	2012
1	2	'Republic of Congo'	'Brazil'	3	12.15993943	11.43055556	0.000569247	0	1	1	0	2012
4	3	'Russia'	'Greece'	1	6.893947552	9.625	0.000569065	0	3	1	0	2012
1	4	'Denmark'	'Morocco'	2	11.08431347	15.77083333	0.000568972	0	2	0	0	2012
4	1	'Saint Lucia'	'Dominican Republic'	3	12.26842717	4.069444444	0.000568949	0	3	0	1	2012
7	5	'Philippines'	'Singapore'	1	10.99281247	5.625	0.00056888	0	3	0	1	2012
7	3	'Latvia'	'Denmark'	3	10.28360985	3.083333333	0.00056856	0	1	0	1	2012
7	6	'Philippines'	'South Korea'	1	9.337325597	6.416666667	0.000567923	0	1	0	1	2012
7	7	'Malta'	'Cyprus'	1	7.10436449	6	0.000567877	0	2	0	1	2012
4	2	'Jordan'	'Djibouti'	1	15.22288616	3.291666667	0.000567171	0	2	0	1	2012
1	4	'Vietnam'	'United States of America'	1	12.47295103	10.70833333	0.000567	0	4	1	0	2012
1	4	'Mexico'	'Peru'	1	11.85936717	9.333333333	0.000566974	0	3	1	0	2012
1	5	'Mauritius'	'Mozambique'	1	12.72259644	4.333333333	0.000566859	0	4	0	0	2012
7	2	'Uruguay'	'Argentina'	16	7.287931518	1.361979167	0.000566796	0	2	1	1	2012
1	5	'Curaçao'	'United States of America'	1	7.489217062	12.41666667	0.000566657	0	3	0	0	2012
1	3	'United States of America'	'Seychelles'	1	13.96746392	8.666666667	0.000566636	0	3	0	1	2012
7	4	'Oman'	'Iran'	2	9.638728725	3.604166667	0.0005664	0	1	0	1	2012
1	1	'Ukraine'	'Syria'	3	8.804771863	10.38888889	0.000566387	0	3	1	1	2012
1	4	'Iceland'	'Russia'	1	9.278407206	6.458333333	0.000566303	0	4	1	0	2012
1	2	'Slovenia'	'Ukraine'	2	10.67254951	7.208333333	0.000566245	0	2	1	1	2012
4	3	'Cyprus'	'Slovenia'	1	13.73850135	5.25	0.000566165	0	2	0	1	2012
1	2	'Jordan'	'Saudi Arabia'	7	10.38448961	2.119047619	0.000566008	0	2	1	0	2012
4	1	'Curaçao'	'Venezuela'	14	11.1014307	1.038690476	0.000565819	0	2	1	0	2012
1	1	'Russia'	'Vietnam'	1	10.98827586	18.20833333	0.00056571	0	2	1	0	2012
4	3	'Italy'	'Bulgaria'	1	15.52576198	3.625	0.000565698	0	4	1	0	2012
1	3	'Georgia'	'Morocco'	1	12.677812	6.958333333	0.000565511	0	3	0	0	2012
4	3	'Portugal'	'Italy'	1	15.01691534	2.875	0.000565228	0	3	1	0	2012
7	5	'Estonia'	'Sweden'	2	11.48086495	2.9375	0.000565165	0	3	1	0	2012
1	3	'Norway'	'South Africa'	1	10.17584582	11	0.000565096	0	4	1	1	2012
1	3	'Malta'	'Sudan'	1	12.1053381	6.708333333	0.000565059	0	3	0	0	2012
1	2	'Sri Lanka'	'Bahrain'	1	12.9524753	7.333333333	0.000565018	0	1	0	0	2012
1	5	'Russia'	'United Kingdom'	2	12.2280003	5.458333333	0.00056493	0	2	0	0	2012
1	5	'United Arab Emirates'	'Iran'	4	11.33220825	3.3125	0.000564912	0	2	0	0	2012
4	1	'Portugal'	'France'	3	13.16583846	2.888888889	0.000564872	0	1	0	1	2012
1	3	'Cape Verde'	'Ghana'	1	12.84024338	5.875	0.000564677	0	2	0	1	2012
7	4	'British Indian Ocean Territory'	'United Arab Emirates'	1	12.44659029	7.375	0.000564498	0	3	0	0	2012
1	3	'France'	'China'	3	3.276417276	19.83333333	0.000564388	0	3	1	1	2012
4	4	'Belgium'	'Russia'	1	17.54579828	9.75	0.000564228	0	3	0	1	2012
1	4	'Ukraine'	'Israel'	2	12.72480795	3.125	0.00056419	0	3	0	0	2012
4	2	'Malaysia'	'Germany'	1	16.41584714	4.708333333	0.000564152	0	1	0	0	2012
1	5	'Netherlands'	'Netherlands'	37	6.1297663	2.247747748	0.000564074	1	1	1	0	2012
1	2	'Sri Lanka'	'Kuwait'	1	12.36978938	8.541666667	0.000563898	0	3	1	1	2012
7	6	'Ireland'	'Ireland'	5	6.350293478	1.733333333	0.00056337	1	1	0	1	2012
1	1	'Sweden'	'Norway'	9	10.62103322	2.222222222	0.000563347	0	2	0	0	2012
4	3	'Panama'	'Nicaragua'	2	14.17117717	2.541666667	0.000563344	0	4	0	1	2012
1	4	'Estonia'	'Spain'	1	10.60419186	8.5	0.000563259	0	3	0	0	2012
4	3	'Benin'	'Cape Verde'	1	13.77335914	5.5	0.000563126	0	2	0	0	2012
4	3	'Guinea Bissau'	'Togo'	1	15.34419979	3.916666667	0.000563002	0	2	0	0	2012
7	7	'Greece'	'France'	1	12.50755598	4.083333333	0.000562965	0	4	0	1	2012
7	6	'Belgium'	'Lithuania'	2	11.06942397	3.916666667	0.000562703	0	2	0	0	2012
7	5	'Peru'	'Guatemala'	1	11.46372344	6.458333333	0.000562439	0	2	1	0	2012
4	4	'Saudi Arabia'	'Turkey'	1	13.31283873	3.916666667	0.000562431	0	4	1	0	2012
7	5	'Denmark'	'France'	2	11.57556528	3.604166667	0.000562403	0	3	0	0	2012
1	2	'Togo'	'Senegal'	2	6.358758559	25.08333333	0.000561965	0	1	1	0	2012
1	2	'Republic of Congo'	'Gibraltar'	1	9.705224484	18.04166667	0.00056189	0	4	0	0	2012
7	4	'Canary Islands'	'Sweden'	1	12.59664272	7.25	0.00056188	0	4	0	1	2012
1	1	'Trinidad and Tobago'	'Costa Rica'	3	8.887848488	6.291666667	0.000561869	0	3	1	0	2012
7	5	'Honduras'	'Mexico'	1	13.15301731	5.458333333	0.000561805	0	2	0	0	2012
7	6	'Taiwan'	'Taiwan'	10	7.891603125	0.7625	0.000561715	1	1	0	1	2012
4	3	'Gambia'	'Sierra Leone'	3	12.45356789	1.916666667	0.000561386	0	2	0	1	2012
7	2	'Netherlands'	'Denmark'	2	11.10755589	6.770833333	0.00056129	0	1	0	0	2012
7	6	'Qatar'	'Oman'	2	9.747551181	2.541666667	0.000561282	0	4	0	1	2012
1	2	'United Kingdom'	'Senegal'	1	11.54778752	9.083333333	0.000561242	0	1	1	1	2012
4	2	'The Bahamas'	'Guatemala'	2	13.51805894	3	0.000561197	0	1	1	1	2012
1	2	'Gabon'	'South Africa'	1	10.3568579	12.875	0.000560885	0	3	0	1	2012
4	1	'British Indian Ocean Territory'	'British Indian Ocean Territory'	1	12.15397135	15.95833333	0.000560816	1	2	1	1	2012
1	2	'Denmark'	'Algeria'	1	11.28462648	9.875	0.000560653	0	4	1	0	2012
1	5	'Madagascar'	'South Africa'	2	11.71755898	2.479166667	0.000560636	0	3	0	0	2012
7	4	'Canary Islands'	'Belgium'	2	10.80613488	8.4375	0.000560585	0	4	0	0	2012
4	2	'Guinea'	'Sierra Leone'	15	11.64071099	0.605555556	0.000560321	0	2	1	1	2012
7	6	'Croatia'	'Algeria'	1	11.66446316	5.125	0.000560224	0	2	1	0	2012
1	5	'Singapore'	'Thailand'	1	9.82759279	6.166666667	0.000560155	0	4	1	1	2012
7	5	'Turkey'	'Malta'	4	9.271781629	2.53125	0.000560089	0	4	0	1	2012
7	4	'United Kingdom'	'Greece'	1	12.85386445	8	0.000559977	0	1	0	1	2012
1	2	'Turkey'	'Sudan'	2	10.06133962	6.958333333	0.00055926	0	4	0	0	2012
1	3	'Portugal'	'Lithuania'	1	13.65859033	6.791666667	0.000559077	0	1	1	1	2012
4	4	'Cameroon'	'Sierra Leone'	1	16.17613447	3.708333333	0.000558953	0	4	1	0	2012
7	5	'Gabon'	'Ghana'	4	4.83859036	2.40625	0.000558782	0	2	0	1	2012
1	2	'North Korea'	'Taiwan'	3	5.148027639	7.791666667	0.000558692	0	4	0	0	2012
4	1	'Italy'	'Ireland'	1	14.86744217	7.166666667	0.000558676	0	3	0	1	2012
1	4	'Brazil'	'Dominican Republic'	1	9.517793271	8.708333333	0.000558636	0	3	0	1	2012
1	3	'Yemen'	'Greece'	1	12.44991158	8.708333333	0.00055851	0	4	1	0	2012
7	6	'Belgium'	'France'	1	11.75643764	5.791666667	0.000558498	0	3	1	0	2012
7	4	'Lithuania'	'Estonia'	6	9.933916632	1.270833333	0.000558317	0	2	0	1	2012
1	4	'Canary Islands'	'Netherlands'	1	11.69922912	6.291666667	0.000558303	0	1	1	0	2012
7	7	'Sweden'	'Denmark'	5	7.577872979	1.083333333	0.000558253	0	3	0	0	2012
1	2	'Thailand'	'Papua New Guinea'	1	11.84021269	14.625	0.000558203	0	4	0	0	2012
1	2	'Liberia'	'United Kingdom'	1	12.07941023	10.83333333	0.000558177	0	1	0	0	2012
7	4	'Latvia'	'Denmark'	3	11.79703354	2.333333333	0.000557915	0	1	0	1	2012
1	1	'Germany'	'Netherlands'	11	9.895095918	3.170454545	0.000557882	0	4	1	1	2012
1	2	'Mozambique'	'Saudi Arabia'	1	10.69632618	16.66666667	0.000557878	0	4	1	1	2012
1	4	'India'	'Bangladesh'	2	8.097729815	7.291666667	0.000557861	0	1	1	0	2012
1	3	'Germany'	'Lithuania'	5	11.84314072	2.608333333	0.000557669	0	1	0	1	2012
4	5	'United Arab Emirates'	'Qatar'	3	12.43596727	1.027777778	0.000557411	0	4	0	1	2012
1	3	'Gibraltar'	'Latvia'	1	13.21353288	7.583333333	0.000557361	0	2	1	0	2012
4	2	'Benin'	'Equatorial Guinea'	4	11.83457752	1.90625	0.000557251	0	4	1	0	2012
7	4	'Norway'	'Ireland'	1	13.62436292	4.083333333	0.000557193	0	4	0	1	2012
7	6	'Martinique'	'Venezuela'	2	7.336203823	8.9375	0.000556975	0	2	1	0	2012
7	6	'Netherlands'	'Portugal'	1	9.0782645	5.541666667	0.000556946	0	1	1	1	2012
4	3	'Senegal'	'Togo'	1	15.78101794	4	0.00055689	0	2	1	1	2012
7	6	'United States of America'	'Croatia'	1	12.54388444	4.833333333	0.000556828	0	2	1	0	2012
1	3	'Costa Rica'	'Guatemala'	4	11.73269653	2.104166667	0.000556587	0	4	1	0	2012
4	2	'Germany'	'Spain'	1	14.55488962	5.583333333	0.000556073	0	3	0	0	2012
4	3	'Sao Tome and Principe'	'Senegal'	1	10.75381885	7	0.000555805	0	4	1	1	2012
7	2	'Jamaica'	'Dominica'	1	9.520195578	12.91666667	0.000555498	0	1	1	0	2012
7	4	'Germany'	'Lithuania'	3	12.1030018	2.694444444	0.000555375	0	2	0	0	2012
4	3	'Cameroon'	'Angola'	2	13.99072964	2.791666667	0.000555048	0	1	0	1	2012
7	5	'Malta'	'Israel'	1	11.86704804	5.5	0.000554976	0	1	1	1	2012
7	1	'Ukraine'	'Russia'	11	3.667820524	3.534090909	0.000554717	0	4	1	0	2012
7	4	'South Africa'	'United Republic of Tanzania'	1	12.45066362	6.166666667	0.000554464	0	4	0	1	2012
1	4	'Sudan'	'United Arab Emirates'	1	11.12736265	7.375	0.000554428	0	3	0	0	2012
1	3	'Spain'	'Israel'	1	10.62672922	8.916666667	0.000554395	0	3	0	0	2012
7	2	'Ivory Coast'	'Sierra Leone'	4	9.359733614	3.958333333	0.000554244	0	3	1	1	2012
7	6	'Cameroon'	'Cameroon'	8	7.965106218	0.994791667	0.00055423	1	3	0	1	2012
4	1	'Norway'	'Italy'	1	10.98769036	16.5	0.000554181	0	1	1	1	2012
4	3	'Sri Lanka'	'Oman'	1	12.57157329	5.541666667	0.000553931	0	1	1	1	2012
1	3	'Trinidad and Tobago'	'Nigeria'	1	2.710575129	28.5	0.000553831	0	4	1	1	2012
7	4	'Taiwan'	'Thailand'	1	10.12820513	8.208333333	0.000553741	0	1	1	1	2012
1	2	'Taiwan'	'Myanmar'	1	11.19897959	12.33333333	0.000553613	0	4	1	1	2012
7	3	'Thailand'	'Indonesia'	3	7.801861683	4.902777778	0.000553112	0	1	0	0	2012
7	3	'Belgium'	'Latvia'	3	10.73266704	4.138888889	0.000553007	0	1	1	1	2012
1	5	'Greece'	'Gibraltar'	1	12.5959249	5	0.000552997	0	4	0	1	2012
7	7	'Netherlands Antilles'	'Netherlands Antilles'	14	2.652258125	0.604166667	0.000552955	1	1	0	1	2012
1	3	'Algeria'	'Italy'	4	7.782999676	4.09375	0.000552866	0	1	0	1	2012
7	4	'Belgium'	'Algeria'	1	10.36497328	10.04166667	0.000552637	0	4	0	0	2012
1	2	'Sweden'	'Russia'	5	10.52450587	2.183333333	0.000552587	0	4	1	1	2012
1	4	'Israel'	'Malta'	2	13.34217073	3.166666667	0.000552572	0	4	1	0	2012
7	2	'Guadeloupe'	'United States Virgin Islands'	1	8.599620501	18	0.000552481	0	4	0	1	2012
7	5	'Iran'	'Iran'	2	13.07729324	2.583333333	0.000552423	1	1	1	0	2012
7	4	'Russia'	'Lebanon'	1	12.51764706	9.291666667	0.000552027	0	4	1	1	2012
1	3	'Ghana'	'Portugal'	1	8.356542477	17.08333333	0.000551991	0	2	1	1	2012
1	5	'Panama'	'Peru'	1	11.64450051	5.375	0.000551938	0	2	1	0	2012
4	2	'Dominican Republic'	'Trinidad and Tobago'	4	6.993703874	2.479166667	0.000551902	0	1	1	0	2012
7	5	'Djibouti'	'India'	1	13.23211627	5.583333333	0.000551841	0	2	1	1	2012
7	6	'Turkey'	'Israel'	2	10.60579317	5.395833333	0.000551762	0	4	1	0	2012
7	7	'Ukraine'	'Romania'	1	4.903846154	8.75	0.000551734	0	2	1	0	2012
7	5	'Latvia'	'Belgium'	1	11.70931671	4.625	0.000551551	0	4	0	0	2012
1	1	'South Korea'	'Malaysia'	1	8.545508982	14	0.000551538	0	1	1	1	2012
7	6	'Egypt'	'Djibouti'	1	12.27089169	4.291666667	0.000551518	0	4	0	1	2012
7	1	'Sri Lanka'	'Sri Lanka'	5	2.861092348	3.966666667	0.000551464	1	3	1	1	2012
1	2	'Sudan'	'Jordan'	4	7.491757202	7.875	0.000551431	0	2	1	1	2012
1	3	'United Republic of Tanzania'	'Sri Lanka'	1	12.26628593	8.916666667	0.00055132	0	2	0	1	2012
4	4	'United States of America'	'Bermuda'	1	17.80333102	2.291666667	0.000551298	0	4	0	1	2012
4	2	'Saint Lucia'	'Trinidad and Tobago'	6	12.37152108	1.451388889	0.000551286	0	4	1	1	2012
1	2	'Ivory Coast'	'South Africa'	1	10.57872394	11.54166667	0.000551087	0	3	0	0	2012
4	2	'Netherlands'	'Turkey'	5	11.34260771	1.525	0.000550933	0	2	0	1	2012
1	1	'France'	'Denmark'	7	10.4401173	4.148809524	0.000550894	0	3	1	1	2012
7	7	'Italy'	'Cyprus'	1	12.00349895	4.541666667	0.000550819	0	2	0	1	2012
4	2	'Bulgaria'	'Ukraine'	2	12.18209654	5.1875	0.000550767	0	4	0	1	2012
4	2	'Guadeloupe'	'Martinique'	17	11.45570727	0.546568627	0.000550767	0	2	0	0	2012
4	3	'Namibia'	'Trinidad and Tobago'	1	12.36953657	5.875	0.0005506	0	3	0	1	2012
1	3	'Kuwait'	'Djibouti'	1	11.96458648	7.166666667	0.000550573	0	3	1	0	2012
4	6	'Malaysia'	'Russia'	1	13.5509895	12.95833333	0.00055047	0	1	1	1	2012
7	4	'Senegal'	'Cameroon'	1	11.85050123	7.416666667	0.000550387	0	3	0	1	2012
7	5	'Russia'	'Taiwan'	1	13.5039604	4.291666667	0.000550334	0	2	0	0	2012
7	5	'Canary Islands'	'Netherlands'	2	13.00763603	5.645833333	0.000550303	0	4	1	0	2012
1	3	'Russia'	'Norway'	3	8.049296825	3.375	0.000550174	0	3	0	0	2012
4	2	'United States of America'	'Belize'	2	15.91956148	2.895833333	0.00055017	0	4	1	0	2012
7	6	'Malta'	'Israel'	1	13.42248285	3.083333333	0.000550149	0	2	0	0	2012
7	2	'Democratic Republic of the Congo'	'Togo'	3	10.59411523	4.277777778	0.000550072	0	3	1	0	2012
7	6	'India'	'Russia'	1	11.21765824	5.791666667	0.000550044	0	3	0	0	2012
1	2	'Sierra Leone'	'Spain'	2	10.57747273	7.25	0.000549983	0	1	1	1	2012
7	7	'Brunei'	'Singapore'	1	4.008275862	6.125	0.000549713	0	2	1	0	2012
4	1	'South Africa'	'Indonesia'	1	9.807848284	21.875	0.000549252	0	4	0	1	2012
7	4	'Ghana'	'Canary Islands'	1	10.1295389	10.54166667	0.000549141	0	3	0	1	2012
7	8	'Iraq'	'Oman'	1	11.38664246	2.625	0.000549089	0	2	0	0	2012
4	3	'Cameroon'	'Guinea Bissau'	1	13.25540828	6.208333333	0.000549049	0	2	1	0	2012
4	4	'Poland'	'Lithuania'	6	13.71256546	0.659722222	0.000548973	0	3	0	0	2012
1	3	'Ivory Coast'	'Sierra Leone'	4	11.18768776	2.854166667	0.000548822	0	1	1	0	2012
7	1	'Nauru'	'Fiji'	3	10.63519887	5.444444444	0.00054881	0	4	0	1	2012
1	3	'Gabon'	'Ghana'	11	5.26670068	2.602272727	0.000548542	0	1	1	0	2012
4	1	'Turkey'	'India'	3	6.718641942	6.708333333	0.000548538	0	1	1	0	2012
7	8	'Hong Kong S.A.R.'	'Malaysia'	1	6.302597403	9.708333333	0.000548525	0	3	0	1	2012
1	3	'Saudi Arabia'	'Sudan'	10	10.62252288	1.029166667	0.000548361	0	2	1	1	2012
1	4	'Russia'	'Denmark'	2	11.88939069	3.1875	0.000548257	0	1	0	1	2012
7	4	'India'	'Yemen'	1	12.13339006	6.25	0.000548036	0	1	0	1	2012
7	5	'Madeira'	'Italy'	1	10.58163274	6.333333333	0.000547846	0	1	0	1	2012
1	1	'Bulgaria'	'Ukraine'	17	8.28929197	2.056372549	0.000547706	0	2	1	1	2012
7	4	'Italy'	'Israel'	1	12.44044505	4.958333333	0.000547689	0	1	1	0	2012
1	1	'Georgia'	'Bulgaria'	4	7.107808501	10.8125	0.000547607	0	2	1	1	2012
7	4	'Mexico'	'Peru'	1	11.35829546	6.875	0.00054757	0	4	0	1	2012
1	4	'Qatar'	'Bahrain'	13	6.923207862	1.163461538	0.000547258	0	1	1	1	2012
4	4	'Algeria'	'Turkey'	1	17.35656186	3	0.000547223	0	3	0	1	2012
4	2	'Costa Rica'	'Venezuela'	1	14.22917457	4.875	0.000547059	0	3	1	1	2012
1	1	'Denmark'	'Italy'	1	10.28349876	16.875	0.000547044	0	3	0	0	2012
7	5	'United Kingdom'	'Sweden'	2	12.60276785	2.791666667	0.000547009	0	3	0	1	2012
1	3	'Djibouti'	'Sudan'	4	11.14779661	2.510416667	0.000546961	0	3	0	0	2012
1	5	'Netherlands'	'Finland'	1	11.39133519	4.791666667	0.000546926	0	2	0	0	2012
7	7	'Senegal'	'Spain'	1	12.96210855	3.041666667	0.000546874	0	4	1	1	2012
1	2	'Christmas Island'	'Australia'	2	11.03263853	11.10416667	0.000546823	0	3	0	0	2012
4	1	'Haiti'	'Panama'	1	11.64969873	7.708333333	0.000546676	0	2	1	0	2012
7	6	'Bahrain'	'Kuwait'	2	7.243030303	2.979166667	0.000546596	0	2	0	1	2012
4	2	'Honduras'	'Colombia'	3	13.49136662	5.388888889	0.000546254	0	4	0	1	2012
1	1	'Hong Kong S.A.R.'	'China'	28	7.572142486	1.31547619	0.000546191	0	4	0	0	2012
7	6	'Pakistan'	'Chile'	1	0.982352941	8.583333333	0.000546156	0	4	1	1	2012
4	1	'Marshall Islands'	'Guam'	2	13.40667774	5.270833333	0.000546097	0	4	1	0	2012
1	2	'Maldives'	'Comoros'	2	9.929606941	8.520833333	0.000545646	0	3	1	0	2012
1	2	'Guinea'	'Namibia'	1	7.884407011	14.45833333	0.000545496	0	3	1	0	2012
1	3	'Morocco'	'Australia'	1	11.29528371	8.125	0.000545413	0	3	0	1	2012
7	4	'Jordan'	'Egypt'	4	9.55135604	2.208333333	0.000545356	0	1	0	1	2012
1	5	'Mexico'	'Panama'	1	11.23605305	5.833333333	0.000545231	0	4	1	1	2012
7	7	'United States of America'	'Cuba'	2	11.21280141	3.583333333	0.000545166	0	2	0	1	2012
7	5	'Togo'	'Equatorial Guinea'	3	11.00627259	2.152777778	0.00054509	0	4	1	0	2012
1	2	'France'	'Germany'	6	12.06602518	1.409722222	0.00054483	0	1	0	1	2012
7	3	'Cyprus'	'Turkey'	2	9.937404475	2.875	0.000544821	0	3	0	1	2012
1	5	'Hong Kong S.A.R.'	'India'	1	10.92207506	6.375	0.000544795	0	4	0	0	2012
4	1	'Spain'	'Saudi Arabia'	1	12.890818	8.916666667	0.000544789	0	1	0	1	2012
7	7	'Puerto Rico'	'Venezuela'	1	11.13428276	4.666666667	0.000544739	0	3	0	0	2012
1	2	'Gibraltar'	'Finland'	1	10.76847109	10.125	0.000544657	0	2	0	0	2012
1	3	'Bulgaria'	'Portugal'	1	11.14930556	9.083333333	0.000544533	0	1	1	0	2012
4	2	'Western Sahara'	'France'	1	12.48781067	5.916666667	0.000544368	0	1	1	0	2012
4	2	'Russia'	'Estonia'	12	12.03596666	0.652777778	0.000544199	0	4	1	1	2012
7	4	'Algeria'	'France'	2	3.713809474	5.354166667	0.000543988	0	4	1	1	2012
1	1	'India'	'Vietnam'	2	8.208436786	14.72916667	0.00054378	0	1	0	0	2012
7	4	'Iraq'	'Saudi Arabia'	5	6.200809477	4.308333333	0.000543482	0	1	1	0	2012
1	2	'Gibraltar'	'Norway'	1	11.69684209	11.625	0.000543314	0	1	1	1	2012
1	2	'Iraq'	'Bahrain'	4	5.260085213	4.864583333	0.000543156	0	4	0	1	2012
4	1	'Algeria'	'Germany'	2	6.825354991	12.22916667	0.000543119	0	2	0	0	2012
7	6	'Djibouti'	'United States of America'	1	12.28073103	4.416666667	0.000543028	0	4	1	1	2012
1	5	'Hong Kong S.A.R.'	'Malaysia'	1	5.494117647	7.166666667	0.000542954	0	2	1	1	2012
1	2	'Togo'	'Cameroon'	5	10.35146466	2.533333333	0.000542904	0	2	0	1	2012
7	6	'Taiwan'	'Brunei'	1	8.042557148	7.25	0.000542799	0	4	1	1	2012
4	2	'Romania'	'Egypt'	1	12.3867814	6.125	0.000542588	0	4	1	0	2012
1	1	'Nigeria'	'Argentina'	1	11.78611072	14.625	0.000542317	0	3	0	0	2012
7	7	'Sierra Leone'	'Iran'	2	6.482847171	1.229166667	0.000542254	0	1	1	0	2012
4	3	'Germany'	'Estonia'	1	17.82814181	2.708333333	0.000541823	0	4	1	1	2012
1	4	'Poland'	'Finland'	3	12.10968918	2.597222222	0.000541232	0	2	1	1	2012
4	4	'Philippines'	'Taiwan'	2	15.89912573	1.4375	0.000541172	0	1	0	1	2012
1	4	'Togo'	'Mauritania'	1	11.7501658	6.583333333	0.000540753	0	2	0	1	2012
7	6	'Oman'	'Djibouti'	1	12.17488609	4.791666667	0.000540365	0	4	1	0	2012
7	4	'American Samoa'	'New Caledonia'	1	11.50595243	6	0.000540309	0	4	1	1	2012
1	3	'Gabon'	'Liberia'	4	11.02234585	3.333333333	0.000540253	0	3	0	0	2012
4	2	'Egypt'	'Malaysia'	1	15.20779054	13.29166667	0.000540252	0	4	1	1	2012
1	1	'Canary Islands'	'France'	2	11.25753931	8.979166667	0.000540154	0	2	1	1	2012
4	3	'Equatorial Guinea'	'Cameroon'	18	8.10727548	0.511574074	0.000540091	0	1	1	1	2012
7	7	'Aruba'	'Aruba'	8	6.327459529	1.005208333	0.000539808	1	4	1	1	2012
7	5	'Panama'	'Qatar'	1	9.321904793	5.291666667	0.000539763	0	1	0	1	2012
1	2	'Poland'	'Estonia'	5	11.33462488	1.891666667	0.000539708	0	4	1	0	2012
7	5	'Morocco'	'United Kingdom'	1	8.575505084	8.916666667	0.000539579	0	4	1	1	2012
1	3	'Norway'	'Morocco'	1	10.12049242	15.66666667	0.000539283	0	4	0	0	2012
4	2	'Maldives'	'Malaysia'	1	11.79533151	6.333333333	0.000539268	0	1	1	1	2012
7	7	'Nigeria'	'Republic of Congo'	1	11.22941225	4.916666667	0.000539268	0	2	0	1	2012
1	1	'Solomon Islands'	'Philippines'	2	10.94310799	9.25	0.000539235	0	2	0	1	2012
1	4	'Morocco'	'Russia'	1	11.18538808	9.416666667	0.000539034	0	4	1	0	2012
1	1	'Portugal'	'Norway'	2	10.09423596	8.5	0.000539025	0	1	0	0	2012
4	1	'Poland'	'Lithuania'	18	13.03971213	0.555555556	0.000538547	0	2	1	1	2012
1	3	'Senegal'	'Benin'	3	12.68690272	5.208333333	0.000538409	0	4	0	0	2012
1	3	'Cape Verde'	'Democratic Republic of the Congo'	1	13.54550919	8.25	0.000538331	0	4	1	1	2012
1	1	'Reunion'	'Maldives'	1	10.77403227	8.375	0.000538077	0	1	0	0	2012
1	3	'Algeria'	'Israel'	1	11.35856775	6.333333333	0.000537873	0	4	1	1	2012
1	1	'Russia'	'Iceland'	3	9.362570498	7.194444444	0.000537824	0	3	1	1	2012
7	4	'Oman'	'Djibouti'	1	12.6984613	5.666666667	0.000537741	0	2	1	1	2012
7	1	'Russia'	'Ukraine'	8	4.841248978	4.614583333	0.000537387	0	3	0	1	2012
7	7	'Iran'	'Kuwait'	3	12.56431	1.777777778	0.000537311	0	1	1	1	2012
7	4	'Cuba'	'Trinidad and Tobago'	1	5.214422343	9.958333333	0.00053725	0	4	1	0	2012
4	3	'Curaçao'	'United States of America'	1	16.19475172	3.75	0.000536878	0	3	1	0	2012
4	1	'Sweden'	'Latvia'	5	10.30484888	3.141666667	0.000536397	0	4	0	1	2012
7	3	'Cyprus'	'Greece'	5	10.72074213	2.166666667	0.000536243	0	1	0	0	2012
7	4	'Gabon'	'Republic of Congo'	4	5.769017674	2.5625	0.000536232	0	4	0	1	2012
1	2	'Morocco'	'Trinidad and Tobago'	1	12.19496219	12.66666667	0.000536231	0	4	1	0	2012
1	2	'Germany'	'Denmark'	12	11.13660666	1.076388889	0.000536231	0	2	0	1	2012
7	1	'Indonesia'	'Ghana'	1	8.84475641	36.70833333	0.000535888	0	1	1	0	2012
1	5	'Venezuela'	'Indonesia'	1	10.92098541	4.75	0.000535873	0	1	1	1	2012
7	7	'Croatia'	'Libya'	2	9.149720572	4.145833333	0.000535871	0	1	1	0	2012
7	3	'Panama'	'Chile'	1	7.97842079	14.91666667	0.000535661	0	4	0	1	2012
4	3	'Jamaica'	'Guatemala'	2	12.59836233	2.791666667	0.000535606	0	1	0	1	2012
4	2	'Senegal'	'Angola'	1	11.48481813	8.958333333	0.00053545	0	4	0	1	2012
1	3	'Saudi Arabia'	'Italy'	1	11.57565687	6.833333333	0.000535444	0	3	1	0	2012
7	8	"'Bonaire, Sint Eustatius, and Saba'"	"'Bonaire, Sint Eustatius, and Saba'"	4	3.696358317	1.427083333	0.000535238	1	4	1	1	2012
1	2	'Ivory Coast'	'Ivory Coast'	55	3.161770813	0.713636364	0.000535152	1	3	0	0	2012
4	2	'Senegal'	'Gibraltar'	1	14.37324344	4.708333333	0.000534833	0	2	1	0	2012
7	2	'Germany'	'Netherlands'	3	11.49666482	3.541666667	0.000534729	0	1	1	1	2012
1	2	'Costa Rica'	'Nicaragua'	5	8.805749159	1.666666667	0.000534173	0	1	1	1	2012
1	5	'India'	'Saudi Arabia'	2	10.76378598	29.85416667	0.000534146	0	2	0	1	2012
1	1	'South Korea'	'Thailand'	2	5.413030303	11.20833333	0.00053396	0	3	1	0	2012
